id,price,accommodates,bedrooms,number_of_reviews,room_type
43023297,680.0,1,1.0,9,Private room
1420371809297826376,1138.0,2,1.0,10,Entire home/apt
684900543970179827,6395.0,2,1.0,12,Entire home/apt
1127695675602600016,450.0,2,1.0,10,Private room
852930981658536144,820.0,2,1.0,39,Entire home/apt
46886217,738.0,2,1.0,189,Private room
905179650494204058,462.0,2,1.0,101,Private room
950020370795937785,528.0,2,1.0,118,Private room
38652942,2469.0,6,3.0,70,Entire home/apt
1193472524828492411,837.0,2,1.0,11,Entire home/apt
51390406,1952.0,5,2.0,305,Entire home/apt
1445712214413020789,1268.0,4,2.0,28,Entire home/apt
20668834,5509.0,6,2.0,0,Entire home/apt
28911246,563.0,2,1.0,98,Entire home/apt
579220462649503305,1634.0,3,1.0,45,Entire home/apt
990655601194453123,964.0,2,1.0,9,Entire home/apt
9217038,664.0,2,1.0,282,Private room
1348531196640517558,778.0,2,1.0,113,Entire home/apt
1498096673173955283,1675.0,4,2.0,0,Entire home/apt
46623903,881.0,2,1.0,0,Private room
1354561235627137190,1865.0,6,3.0,1,Entire home/apt
18681096,810.0,2,1.0,447,Entire home/apt
724899876468239766,582.0,2,1.0,369,Entire home/apt
44104455,408.0,1,1.0,196,Private room
1396590784940601133,313.0,2,1.0,4,Private room
981356891216855264,2546.0,2,1.0,0,Private room
33051319,866.0,3,1.0,32,Private room
17557255,2520.0,2,1.0,18,Entire home/apt
841294294067291389,9500.0,10,0.0,6,Entire home/apt
28289131,3030.0,2,1.0,0,Entire home/apt
46335694,2945.0,6,3.0,128,Entire home/apt
1498104410890717888,632.0,2,1.0,0,Entire home/apt
41795625,1045.0,2,1.0,12,Entire home/apt
10332429,249.0,1,1.0,35,Private room
42694977,955.0,5,2.0,47,Entire home/apt
783248519531388425,1764.0,2,1.0,101,Entire home/apt
53933726,1317.0,4,1.0,21,Entire home/apt
1381355608239735650,932.0,3,1.0,9,Entire home/apt
44844425,1142.0,2,1.0,169,Entire home/apt
1345281556992979443,419.0,2,1.0,43,Entire home/apt
1338163018712368334,923.0,4,2.0,33,Entire home/apt
811828372500594356,315.0,2,1.0,40,Private room
17284206,255.0,2,1.0,0,Private room
1207643568474016158,333.0,2,1.0,4,Private room
1476830187945707748,1414.0,4,2.0,2,Entire home/apt
902479111025144146,808.0,2,1.0,4,Entire home/apt
869524146812816995,883.0,3,2.0,50,Entire home/apt
31165803,379.0,2,1.0,187,Private room
1308055234781496312,602.0,2,1.0,1,Private room
649345317369979129,899.0,4,2.0,24,Entire home/apt
989714257260999853,3787.0,10,4.0,38,Entire home/apt
1183469893359897958,1622.0,2,1.0,54,Entire home/apt
1489866787041625937,1152.0,2,1.0,0,Entire home/apt
31667129,1420.0,6,2.0,63,Entire home/apt
1422120098687938237,276.0,1,0.0,12,Private room
1281923122734413603,1943.0,2,1.0,46,Private room
900729514439240626,877.0,5,3.0,15,Entire home/apt
53416509,969.0,2,1.0,18,Entire home/apt
1118168061134486118,344.0,3,1.0,14,Entire home/apt
802321198564176746,1180.0,2,1.0,53,Entire home/apt
44836028,450.0,1,1.0,16,Private room
963054121575205549,684.0,2,1.0,68,Entire home/apt
951412979445446352,540.0,2,1.0,5,Private room
565286114447762563,1800.0,4,2.0,43,Entire home/apt
17671151,1120.0,2,1.0,77,Entire home/apt
53375437,8976.0,16,6.0,9,Entire home/apt
28968704,652.0,2,1.0,30,Private room
658712207948579998,1818.0,2,1.0,38,Entire home/apt
46066042,1042.0,4,2.0,94,Entire home/apt
1412500692239464124,576.0,6,1.0,0,Private room
54124864,638.0,3,1.0,168,Entire home/apt
50421249,1980.0,3,1.0,110,Entire home/apt
1452551667768899322,1205.0,6,0.0,5,Entire home/apt
22469779,361.0,2,1.0,3,Private room
26333764,371.0,1,1.0,47,Private room
51769249,1980.0,2,1.0,21,Entire home/apt
1115371886752764301,789.0,1,1.0,0,Entire home/apt
1447411416817800413,1668.0,3,2.0,3,Entire home/apt
1031865815448196462,673.0,2,1.0,237,Private room
940048708972797278,463.0,3,1.0,88,Entire home/apt
43054552,1241.0,4,2.0,533,Entire home/apt
1147965979673907389,1534.0,4,2.0,37,Entire home/apt
858174797911862250,786.0,5,2.0,83,Entire home/apt
583220437362215435,613.0,1,1.0,27,Private room
760041841007932214,619.0,4,0.0,122,Entire home/apt
45830468,1208.0,2,1.0,54,Entire home/apt
705967964815372226,803.0,2,1.0,105,Entire home/apt
1217039050459001580,175.0,2,1.0,2,Private room
1160991526007919697,654.0,1,1.0,10,Private room
16067114,3774.0,6,3.0,307,Entire home/apt
48425892,838.0,6,1.0,31,Entire home/apt
1241552698976833158,1710.0,4,2.0,50,Entire home/apt
41312416,688.0,2,1.0,162,Entire home/apt
39195549,196.0,1,1.0,0,Private room
45675024,1415.0,3,1.0,36,Entire home/apt
1424992327940376170,3000.0,6,3.0,2,Entire home/apt
1048209853158310051,630.0,4,2.0,95,Entire home/apt
1148580195334892173,2587.0,6,3.0,3,Entire home/apt
22221936,356.0,2,1.0,69,Entire home/apt
1127796871806934732,729.0,2,1.0,6,Entire home/apt
1266767145771046409,258.0,2,1.0,6,Entire home/apt
1100338548544177885,542.0,2,1.0,2,Private room
1419072015821812668,2655.0,7,3.0,2,Entire home/apt
43105076,770.0,2,1.0,52,Entire home/apt
1377091321388073856,651.0,2,1.0,0,Private room
33277694,367.0,1,1.0,219,Private room
30184001,1821.0,2,1.0,0,Entire home/apt
765221572005706972,647.0,2,1.0,13,Private room
943639704594956379,3060.0,4,1.0,3,Entire home/apt
27700561,4500.0,4,2.0,10,Entire home/apt
32218750,608.0,2,1.0,43,Private room
13402271,840.0,4,1.0,142,Private room
1404549316491546313,1283.0,2,1.0,7,Private room
552952518635790091,1630.0,2,1.0,135,Entire home/apt
37305066,263.0,2,1.0,6,Private room
30051139,1222.0,4,2.0,242,Entire home/apt
1482358945408017397,484.0,1,1.0,0,Private room
931866606157842778,1200.0,2,1.0,88,Entire home/apt
1060461163791262150,1422.0,6,3.0,60,Entire home/apt
45483471,1277.0,2,1.0,48,Entire home/apt
1511166545296517015,1430.0,2,0.0,0,Entire home/apt
32216129,480.0,2,1.0,11,Private room
1287654358369751965,2442.0,4,1.0,1,Private room
879831709234326458,951.0,2,1.0,68,Entire home/apt
54243791,1142.0,2,1.0,17,Entire home/apt
1282036593613077774,368.0,2,1.0,19,Private room
1487305372183007884,544.0,1,1.0,4,Private room
1137810474276473521,1226.0,3,1.0,13,Entire home/apt
46352407,1157.0,4,2.0,58,Entire home/apt
43180627,1402.0,6,2.0,74,Entire home/apt
1305243244712162900,2000.0,2,1.0,0,Entire home/apt
1374104984067519321,1455.0,4,2.0,22,Entire home/apt
23338960,586.0,2,1.0,211,Private room
25159050,823.0,2,1.0,71,Entire home/apt
28402805,580.0,2,1.0,0,Private room
54034193,1301.0,2,1.0,75,Entire home/apt
48212268,1406.0,7,3.0,83,Entire home/apt
10883847,764.0,2,1.0,471,Private room
945611628914649500,443.0,2,1.0,31,Private room
27627702,550.0,2,1.0,24,Private room
1509579128745576491,1093.0,1,1.0,0,Private room
1169646102281348544,1434.0,3,1.0,2,Entire home/apt
1517734174709390905,1532.0,4,2.0,0,Entire home/apt
19711317,561.0,1,1.0,41,Private room
36276566,1100.0,5,2.0,392,Entire home/apt
1192737103734494147,1716.0,2,1.0,3,Entire home/apt
1296376452815228514,1754.0,6,3.0,3,Entire home/apt
1395635550787060718,832.0,2,1.0,0,Private room
1071757860650814811,851.0,2,1.0,4,Private room
1172656567236086498,2480.0,6,2.0,117,Entire home/apt
700815353973581981,1025.0,4,1.0,77,Entire home/apt
841273813150943812,2912.0,5,3.0,21,Entire home/apt
45641027,490.0,3,1.0,7,Private room
32634370,715.0,2,1.0,300,Entire home/apt
1272545200265781281,1438.0,2,1.0,44,Private room
1079226321442638354,295.0,2,1.0,13,Private room
3904158,863.0,6,2.0,100,Entire home/apt
1282712778457564938,1262.0,3,1.0,33,Entire home/apt
1006544855207949638,1093.0,5,2.0,66,Entire home/apt
813730045071448341,2422.0,4,1.0,5,Entire home/apt
43509463,2936.0,4,2.0,23,Entire home/apt
1448555190005379109,445.0,1,1.0,18,Private room
720398306596649630,816.0,6,2.0,60,Entire home/apt
50137091,487.0,1,1.0,0,Private room
914091413725920783,1167.0,4,1.0,59,Entire home/apt
1313320018472823865,2506.0,8,3.0,25,Entire home/apt
10741796,810.0,2,1.0,213,Entire home/apt
47963343,540.0,4,1.0,4,Private room
25556522,1742.0,2,1.0,366,Entire home/apt
1380733304860412677,52790.0,6,3.0,0,Entire home/apt
52131866,1178.0,7,2.0,75,Entire home/apt
50148641,202.0,2,1.0,29,Private room
2986194,1553.0,4,2.0,48,Entire home/apt
42778339,847.0,2,1.0,122,Entire home/apt
1372912944180421525,1029.0,2,1.0,17,Entire home/apt
54354809,892.0,4,2.0,97,Entire home/apt
1513434482924015307,1270.0,2,1.0,0,Private room
632610669127178671,822.0,2,1.0,88,Private room
984781791028970379,1424.0,2,1.0,56,Entire home/apt
1347208543183299189,978.0,4,2.0,10,Entire home/apt
1391366869778527771,1174.0,6,2.0,15,Entire home/apt
1129256971966489248,1081.0,3,2.0,27,Entire home/apt
1272611597409231783,1016.0,3,1.0,8,Entire home/apt
38696580,1196.0,3,1.0,442,Entire home/apt
15523424,20324.0,2,1.0,5,Private room
1460326433675562248,1036.0,2,1.0,10,Private room
1345581801797808812,686.0,1,1.0,0,Private room
16166817,350.0,1,1.0,99,Private room
48941694,663.0,1,1.0,45,Private room
1270407644150783852,1321.0,2,1.0,54,Private room
1390662304958525179,223.0,1,1.0,0,Private room
1359041238376705742,450.0,3,1.0,2,Private room
18042317,609.0,1,1.0,27,Private room
1371829954460788814,293.0,1,1.0,12,Private room
637817613914367530,480.0,2,1.0,26,Private room
44036616,1511.0,4,2.0,60,Entire home/apt
35683802,3698.0,6,3.0,108,Entire home/apt
849930539047832414,1777.0,8,2.0,13,Entire home/apt
1041343471672688797,1615.0,5,2.0,28,Entire home/apt
46141792,704.0,1,1.0,0,Private room
1210257412389491268,2692.0,7,3.0,19,Entire home/apt
984073067545534896,957.0,6,3.0,86,Entire home/apt
1168366771765401695,540.0,4,2.0,68,Private room
1398747140761014587,1871.0,4,1.0,20,Entire home/apt
1516812709902871006,1211.0,3,1.0,0,Entire home/apt
1208733457100520068,879.0,4,2.0,12,Entire home/apt
798571850100670742,893.0,2,1.0,229,Private room
25980248,1158.0,1,1.0,4,Private room
1114825428322355301,769.0,4,2.0,49,Entire home/apt
12784158,1208.0,2,0.0,28,Entire home/apt
1460994330875612596,4887.0,6,3.0,2,Entire home/apt
783362984185971890,2527.0,2,1.0,2,Entire home/apt
27701507,3497.0,2,1.0,193,Entire home/apt
1325603108658463958,1858.0,4,2.0,2,Entire home/apt
1347069287130845297,632.0,3,1.0,5,Entire home/apt
34041761,2164.0,6,3.0,240,Entire home/apt
1445186188185565807,1700.0,2,1.0,0,Private room
46276864,734.0,2,1.0,23,Entire home/apt
970980117222098511,3264.0,3,1.0,3,Entire home/apt
48845499,1005.0,2,1.0,185,Entire home/apt
40193433,1378.0,2,1.0,3,Entire home/apt
1198320969301028776,4181.0,3,1.0,3,Private room
1196470650191753971,1753.0,8,3.0,82,Entire home/apt
827746161141639764,980.0,4,2.0,0,Entire home/apt
879475646621404304,1307.0,4,2.0,113,Entire home/apt
964809173778123580,1374.0,6,3.0,22,Entire home/apt
584784335669051123,2362.0,4,1.0,0,Entire home/apt
725353384287047032,1330.0,2,1.0,18,Entire home/apt
43769808,668.0,2,1.0,0,Private room
685371920080076536,4077.0,7,4.0,23,Entire home/apt
741255812784265794,2268.0,3,1.0,90,Entire home/apt
7734148,402.0,1,1.0,22,Private room
1500959744236154177,1608.0,4,2.0,3,Entire home/apt
1003640033208777149,520.0,1,1.0,0,Private room
20440559,3403.0,4,2.0,67,Entire home/apt
12368205,1080.0,2,1.0,128,Entire home/apt
27580296,6779.0,12,5.0,103,Entire home/apt
903862348319425813,683.0,1,1.0,0,Private room
1134661884594973509,1479.0,4,2.0,73,Entire home/apt
1195306103382195941,578.0,2,1.0,68,Private room
1260633311772434656,790.0,1,1.0,11,Private room
1395319996193276517,905.0,2,1.0,10,Entire home/apt
593033104555248199,810.0,2,1.0,1,Private room
32763130,594.0,2,1.0,241,Private room
1333648144558890545,1080.0,4,3.0,1,Private room
1157465175288224010,1723.0,3,1.0,21,Entire home/apt
35156461,1374.0,2,1.0,0,Entire home/apt
1370971013747532800,964.0,4,2.0,22,Entire home/apt
19609291,534.0,2,1.0,47,Private room
204887,768.0,1,1.0,32,Entire home/apt
28078933,831.0,3,0.0,184,Entire home/apt
1182778510131741915,990.0,4,2.0,18,Entire home/apt
51486729,785.0,2,1.0,45,Private room
928344634275012359,957.0,2,1.0,41,Entire home/apt
1346582415127176672,815.0,2,1.0,5,Entire home/apt
1338681842933000661,4191.0,2,1.0,2,Entire home/apt
1373577312428468636,900.0,4,1.0,1,Entire home/apt
680596204817194801,619.0,2,1.0,362,Private room
50345126,1350.0,2,1.0,6,Entire home/apt
33518008,702.0,2,0.0,276,Entire home/apt
1179069068165001245,591.0,2,1.0,18,Entire home/apt
894452298755805342,2887.0,6,3.0,46,Entire home/apt
1443481132161425607,1079.0,3,1.0,17,Entire home/apt
1213814153181573387,1093.0,2,1.0,25,Entire home/apt
613173719271512408,2074.0,6,2.0,68,Entire home/apt
710422980328384556,746.0,2,1.0,17,Private room
1512565311906082573,2840.0,12,4.0,0,Entire home/apt
53952357,404.0,2,1.0,86,Private room
835433151326154668,1217.0,4,2.0,95,Entire home/apt
15452875,1620.0,4,2.0,35,Entire home/apt
14169273,1928.0,2,1.0,3,Entire home/apt
1307946503956884827,1280.0,2,1.0,16,Entire home/apt
1389137232190045368,2789.0,3,1.0,10,Entire home/apt
49297085,800.0,2,1.0,165,Entire home/apt
1264743878914491303,2250.0,4,3.0,12,Entire home/apt
944586730058710113,805.0,2,1.0,126,Private room
1415270200737889618,668.0,4,1.0,5,Private room
983399364471013597,579.0,2,1.0,43,Entire home/apt
1342909122000404908,1750.0,2,1.0,1,Entire home/apt
41860102,1100.0,2,1.0,19,Private room
49210082,1105.0,2,1.0,167,Private room
1201095653996321497,1440.0,5,2.0,37,Entire home/apt
912645899705166046,2144.0,5,2.0,50,Entire home/apt
786150013483021947,2130.0,4,2.0,71,Entire home/apt
840424333156629024,333.0,1,1.0,29,Private room
873316233618726807,810.0,2,1.0,70,Entire home/apt
1495143568000002781,398.0,1,1.0,3,Private room
1062527591178210267,959.0,2,1.0,8,Entire home/apt
900427890182187691,1022.0,4,2.0,142,Entire home/apt
1245075914303040879,545.0,2,1.0,31,Entire home/apt
1421736226099612779,1473.0,2,1.0,0,Entire home/apt
51487827,700.0,2,1.0,150,Entire home/apt
31060261,2526.0,4,3.0,36,Entire home/apt
1152063523709260396,1015.0,1,1.0,0,Entire home/apt
790054008302858363,1091.0,2,1.0,42,Entire home/apt
48465400,1845.0,4,1.0,96,Entire home/apt
616050389265878862,850.0,1,1.0,53,Private room
1297413749004817721,10453.0,4,1.0,0,Entire home/apt
742005957583239523,2499.0,6,2.0,48,Entire home/apt
1031734728232187772,1367.0,3,1.0,147,Entire home/apt
54166244,910.0,2,1.0,15,Entire home/apt
1390640975383963827,1998.0,2,1.0,1,Entire home/apt
1480844101930580981,1236.0,3,1.0,10,Entire home/apt
1116268837401675069,461.0,5,1.0,0,Private room
10359194,347.0,2,1.0,133,Private room
1044883237575455731,666.0,3,1.0,33,Entire home/apt
1207113117880755082,881.0,5,1.0,35,Entire home/apt
1119609917469550031,900.0,2,1.0,15,Private room
1147897081423796227,723.0,4,2.0,11,Entire home/apt
53241384,1643.0,6,2.0,62,Entire home/apt
1481534410558726626,995.0,2,1.0,1,Entire home/apt
34126306,1192.0,10,3.0,76,Entire home/apt
1039470418563368242,759.0,2,1.0,37,Entire home/apt
49092122,1361.0,2,1.0,3,Private room
759651805401132910,674.0,1,1.0,5,Private room
18477421,1500.0,4,2.0,66,Entire home/apt
751459478051046754,1370.0,6,2.0,7,Entire home/apt
38695973,842.0,3,1.0,227,Entire home/apt
40733154,2927.0,4,2.0,59,Entire home/apt
1339166380792450084,2649.0,4,2.0,6,Entire home/apt
1429363906978527479,810.0,2,1.0,4,Private room
1031465536322046569,1258.0,4,2.0,58,Entire home/apt
1127786023008315023,1426.0,2,1.0,25,Entire home/apt
1373517950221200718,1757.0,6,2.0,35,Entire home/apt
53590768,1049.0,3,1.0,34,Entire home/apt
1242104955189702106,950.0,16,4.0,14,Entire home/apt
1306014626600192313,540.0,2,1.0,29,Entire home/apt
1190076264517210542,621.0,2,1.0,24,Private room
552203986431498449,483.0,2,2.0,16,Entire home/apt
51235258,950.0,2,1.0,91,Entire home/apt
48980844,882.0,3,1.0,91,Entire home/apt
1005011428269418842,1292.0,2,1.0,59,Entire home/apt
852311081669119592,870.0,2,1.0,23,Entire home/apt
1011184666391649732,427.0,2,1.0,85,Private room
33157666,1212.0,1,4.0,41,Entire home/apt
45531657,900.0,2,1.0,66,Entire home/apt
1102916521996995692,3002.0,4,2.0,45,Entire home/apt
979205075377113004,1460.0,6,3.0,50,Entire home/apt
1147518334848935910,1080.0,2,1.0,0,Private room
783307566312088136,12796.0,8,4.0,16,Entire home/apt
933405461783918929,3572.0,4,2.0,11,Entire home/apt
1193830455846989317,1085.0,2,1.0,72,Entire home/apt
1264820586085482996,767.0,4,2.0,17,Entire home/apt
1008627279239650985,4290.0,2,1.0,0,Entire home/apt
1126896143572296588,1131.0,2,1.0,10,Entire home/apt
1379839453680597965,1434.0,2,1.0,9,Entire home/apt
555269704057628871,2740.0,7,3.0,9,Entire home/apt
39255798,1150.0,6,2.0,206,Entire home/apt
42845092,1254.0,4,2.0,2,Entire home/apt
1186515045633787933,4126.0,8,3.0,19,Entire home/apt
46373075,1818.0,2,1.0,91,Entire home/apt
54392931,1035.0,2,0.0,177,Entire home/apt
1435787031222142151,405.0,2,1.0,0,Private room
935520498472582949,1260.0,2,1.0,41,Private room
13530446,421.0,2,1.0,133,Private room
1456056333226402240,9000.0,6,3.0,2,Entire home/apt
555166566722700811,3382.0,2,1.0,11,Private room
765152712796825077,1354.0,4,2.0,111,Entire home/apt
1285824169111735091,2978.0,2,1.0,0,Private room
1044214843318966495,2682.0,10,3.0,58,Entire home/apt
673841192690797487,330.0,1,1.0,7,Private room
1258244174488496661,815.0,4,2.0,41,Entire home/apt
17328739,630.0,4,2.0,533,Entire home/apt
747302908088307957,1934.0,3,1.0,96,Entire home/apt
23675458,964.0,2,1.0,109,Entire home/apt
554468636607917393,3946.0,3,1.0,102,Entire home/apt
1083028257096833064,497.0,2,1.0,6,Private room
20331632,1024.0,5,2.0,577,Entire home/apt
44402324,3570.0,16,6.0,1,Private room
50677801,1045.0,4,2.0,60,Entire home/apt
1179815387807949645,713.0,1,1.0,0,Private room
7480645,400.0,1,1.0,144,Private room
1117673288195154350,644.0,1,1.0,23,Private room
660539134886057052,2000.0,3,2.0,121,Entire home/apt
1147967895420751911,1505.0,4,2.0,17,Entire home/apt
1154010170574434424,2103.0,6,3.0,106,Entire home/apt
1482248785797137922,904.0,2,1.0,5,Private room
571692703460510088,2700.0,6,3.0,0,Entire home/apt
52094627,2089.0,3,1.0,107,Entire home/apt
1130664576002494000,1921.0,6,3.0,13,Entire home/apt
1311692839811443564,1038.0,4,1.0,27,Entire home/apt
1399513332529296335,1087.0,5,2.0,14,Entire home/apt
30181844,388.0,4,1.0,98,Private room
1416910569465043073,1809.0,4,1.0,4,Entire home/apt
587792764072398593,736.0,2,1.0,20,Private room
731609100325521141,4128.0,5,3.0,107,Entire home/apt
1126260342253512644,2416.0,2,1.0,0,Entire home/apt
54127808,570.0,2,1.0,86,Private room
16528664,1619.0,4,2.0,198,Entire home/apt
1503795699350629246,648.0,4,2.0,7,Entire home/apt
27702514,3696.0,2,1.0,133,Entire home/apt
1295798925833167965,1095.0,4,1.0,18,Entire home/apt
758715204038380743,683.0,2,1.0,79,Entire home/apt
9026128,1213.0,4,2.0,111,Entire home/apt
1502705035969658736,958.0,6,4.0,1,Entire home/apt
1010422382010998652,811.0,2,1.0,22,Private room
38976816,350.0,2,1.0,47,Private room
1228555585934297195,1158.0,6,2.0,51,Entire home/apt
1221133479274261637,1345.0,4,2.0,0,Private room
628876422256845513,1750.0,3,1.0,46,Entire home/apt
1253516779922191708,540.0,1,1.0,16,Private room
729679475602203026,2140.0,6,3.0,34,Entire home/apt
890019212226745538,353.0,1,1.0,23,Entire home/apt
1362400105493292847,1642.0,5,2.0,27,Entire home/apt
837059272345513583,1964.0,2,1.0,4,Private room
39464732,1187.0,2,1.0,169,Entire home/apt
1133812384965628367,450.0,2,1.0,45,Private room
45689052,450.0,2,1.0,279,Entire home/apt
29521079,264.0,1,1.0,50,Private room
9415443,1057.0,2,0.0,496,Entire home/apt
599922280411621257,1275.0,5,2.0,103,Entire home/apt
31678796,1033.0,6,2.0,225,Entire home/apt
958021448613467739,3205.0,6,3.0,56,Entire home/apt
847187037048793937,1154.0,4,2.0,52,Entire home/apt
48287522,1097.0,4,2.0,432,Entire home/apt
1183566678423680793,1159.0,3,1.0,40,Entire home/apt
1424307382180284868,450.0,2,1.0,2,Private room
1434392161675166796,2092.0,2,1.0,19,Entire home/apt
1265443294394297457,333.0,2,1.0,27,Private room
14278552,226.0,2,1.0,234,Private room
24158910,2943.0,6,3.0,25,Entire home/apt
53493922,1118.0,4,2.0,19,Entire home/apt
609332320283529657,4862.0,6,3.0,192,Entire home/apt
35617214,475.0,1,3.0,64,Private room
1495928978355195126,890.0,4,2.0,1,Entire home/apt
1187110186886725640,858.0,3,1.0,21,Entire home/apt
705785158298336001,1330.0,2,1.0,52,Entire home/apt
884000823142145544,1089.0,2,1.0,11,Entire home/apt
1487067410386506931,752.0,2,1.0,3,Entire home/apt
953595690845153278,2134.0,4,2.0,73,Entire home/apt
1435151816974485212,1024.0,4,2.0,0,Entire home/apt
